no,teks,sosmed,labels
827,@localrkyt Segolongan kecil GenZ yang keliru outspoken dengan bodoh sombong. Buanglah perangai tu sebelum apply kerja.,x,Negatif
828,@worksfess Repot perusahaan skg tuh cari fresh graduate dari top PTN lagi. Dikira yg udah berumur ga butuh kerja apa. Tar udah nrima fresgrad yg kbanyakan genZ (yagitu deh) ga cocok sama etos krjanya di cut tp ga mau terima usia senior yg udh punya pengal,x,Negatif
829,Gen Z mahu aturan kerja fleksibel Malaysia mengumumkan pekerja kini boleh secara rasmi meminta pengaturan kerja yang fleksibel daripada majikan mereka. #SinarHarian #kerja #genZ https://t.co/jSFCVn3OrI,x,Positif
830,Masalah kejiwaan diindo emg udah makin pada aware sih tp byk jg yg awarenya keblablasen kek genZ ditempat kerja ditekan bilangnya toxic jd depresi pdhl mendiagnosa diri sendiri atas landasan vt gak boleh loh tetep harus dari ahlinya kyk psikiater/psikolog,x,Negatif
831,Sbnernya kerja sama genZ genY millenials ataupun baby boomers tuh ga masalah toh lingkungan kerja gw ada semua kalangan dr itu Semua balik ke per personalnya aja udah :),x,Positif
832,@am_lathif @tanyarlfes Gue klo ditempat kerja aman kok ga emosional,x,Positif
833,Kerja sama genz sungguh nguras kesabaran ku,x,Negatif
834,Gue kerja satu ruang bareng anak #GenZ . Pegel banget nasihatinnya. Sekai dua kali tiga kali di kasih tau kan kerja seruangan kerja bareng bareng ini mah malah pundung.,x,Negatif
835,@worksfess Dr awal masuk kerja sibuk. Terus beberapa hari ini GABUT POLL JUJUR GUE MENDING SIBUK WKT GA KERASA,x,Positif
836,Asli ya kerja sama genZ (kelahiran 2000an) bener bener menguras energi susah dibilangin gak becus cengengesan. Ckckck,x,Negatif
837,aneh ih sekarang apa apa bawa genZ. tadi di tempat kerja ada senior yang bilang susah ya generasi Z sekarang ini udah ga mau disuruh-suruh sama senior . yaa kalau senior nyuruh sesuatu yang berhubungan sama pekerjaan sih gpp yaaa... lah ini gada hubungannya ya ngapain wei : ),x,Positif
838,genZ ni kalau apply kerja di chat untuk interview gak di respond udah dikasih offering gamau karena pengen ini itu - -,x,Negatif
839,selama ini aku selalu kayak ga peduli kalo ada yg ngetweet soal tingkah laku dan tata krama genz soalnya ga yg ikut ngrasain banget terus barusan 2x kejadian depan mata mana satu tempat kerja juga orang ini... ga ngerti sisi kerennya dimana tapi plis minimal paham sopan santun,x,Negatif
840,Dlu waktu partnerku msh yg cwe kelahiran 92 tiap minggu mau senin psti ganjel tiap mau berangkat. Skrng ganti prtner jd GenZ rasanya jg sm males soalnya kerja sendiri rasanya klo dlu ganjel soalnya dia suka bully,x,Negatif
841,@mcitraningrum Juniorku genz ga tau pake track changes udh 7 bln di kantor pdhl. Gw suruh compile comments2 org2 buat presentasi pas gw cek ilang semua komennya trs dia update sendiri dokumennya jd clean. Terpaksa kerja ulang jam 6 pagi.,x,Negatif
842,@mcitraningrum Masuk bulan ini aku kerja sama mostly gen z semua tp kali ini seru dan menyenangkan.. biasanya paling males sama meeting online. Skrg itu yg aku tunggu2 Sebelumya kerja sama genz ya Allah tiap hari ada aja yg bikin istigfar,x,Positif
843,@elsapanih @mie_gacoan Tp emang Kak kalo kerja di FnB cuma buat sekedar pgn nyoba doang bakal kaget apalagi klo ga ada passion. Kebetulan uda ada 3 genZ yg cabut dr kitchenku gara2 gak kuat sama kerjany mereka bilang terus terang sekalipun gaji UMR,x,Positif
844,3 taun lebih kerja baru ini jg aku kena judge gara2 GenZ: kita kudu sabar ya ngadepin gen z Pdhl aku cm minta dijelasin objektif kerjaanku sendiri ,x,Negatif
845,Liat genz blm kerja udh kasih pacarnya ps5. Hm klo jd pov ortu nya si sedih bgt ya klo dari uang jajan.,x,Negatif
846,Ribetnya punya temen kerja genZ adalah kerja cuma suka cepet bersih nomor sekian daily inventory aja sampe lupa haaaaaahhhh,x,Negatif
847,Satu benda yg aku perasan ramai dan hampir keseluruhan staff muda yg orang selalu stigma dengan GenZ dan yg lg muda. Makna nya GenZ dengan belia ni ok ja kerja kalau boss bersikap ok dan tak macam boss zaman Dinosaur yg sikit-sikit Saya dulu mula kerja dari Kerani gaji RM400 ,x,Positif
848,Tp pasti banyak genz yg bagus2 kok yg beneran niat kerja. Cm itu pas apes aja dapat yg gitu. Untungnya cepat resign ,x,Negatif
849,Bener banget . Apa2 dilingkungan kerja yang memang bukan genz tuh pasti selalu 'jaman kamu tuh pasti enggak pernah ini itu',x,Negatif
850,GenZ di tempatku kerja gak tau kalo lagu 1000 tahun lamanya yang di nyanyiin tulus itu penyanyi aslinya jikustik.,x,Negatif
851,Sebenrny di era usia skrg yg menjalani masa pertugas belajaran dg kuliah bersama anak2 genz memang perasaan agak berbeda sih yaa baruaja sempro udah banyak bgt hadiahnya jadi heran pdhl slesai wisuda juga masih harus nyari loker buat kerja tapi ya emg beda pemikiran ,x,Negatif
852,Dengan perubahajn jaman yg serba cepat karakter genz yg angin2an. UU tenaga kerja sepertinya harus direvisi. Genz bebas keluar masuk. Kl betah tinggal kalo ga betah ya keluar. Perusahaan jg ga ada beban.,x,Negatif
853,WTF genz di kantor ku pada toxic gk sanggup baca chatnya padahal sama rekan kerja ,x,Negatif
854,Ngapain bisa kerja gabisa diajak ngobrol genz anzing.,x,Negatif
855,@18fesss Maklum genZ. Terlalu lemah ngadepin kemarahan ibu sendiri. ntar kl udah kerja gmn tuh? Mungkin kamu bisa menguatkan lagi mengingat dia anak cowo. Harus lebih setrong ngadapin kaya gini. Atau mungkin bisa dijauhkan dl dng masuk pondok atau sejenis,x,Negatif
856,Work Life Balance Td lewat konten tntg anak GenZ yang menceritakan tentang pulang ontime pada saat kerjaan masih ada.. Yang seru adalah komentarnya. Mgkn maksud dr video itu mau memberitahukan bahwa klo kerja jgn sampai lembur2. Tapi cara pengemasan kontennya malah salah sih.,x,Negatif
857,Maksudnya kenapa mereka ngga seperti genz yg gw kenal yg kerja+attitudenya oke gitu,x,Negatif
858,Menurut lu aja kapan gw bisa berhenti ngeluh kerja sama genz kalo tiap genz yg kerja sama w SETIPE semua,x,Negatif
859,Gue kira dulu ejekan genz itu jahat buat bikin kesel mereka aja karena dibilang mereka ga bisa kerja ga mau kerja yg berat dll padahal kan semua tergantung orangnya. Sampe tiba saatnya gue bekerja dengan genz wkwkwkwkwk dah lah wassalam,x,Negatif
860,Rill njir gen z dikantorku sering blg Mending gua kerja gaji kecil tapj mental health gua terjaga orangnya asik2 Langsung ku timpalin gua mah mending gaji gede urusan mental belakangan wkwkwkwk lucu-lucu ya genz,x,Positif
861,Heran temen kerja ku kok pada cari muka yaa. Kebanyakan yg GenZ lagi njrlh,x,Negatif
862,Wah gila sih anak baru di kantor kerja belom ada 6 bulan udah ketauan mark up nilai pengadaan project.. berani bgt deh ini genZ,x,Negatif
863,anjjjjinggg sumpah pernyataan goblok bgt KENAPA DAH ini genz genz kaya raya yg gapernah menyentuh realita malah jadi caleg?? mana budaya kalian kuliah+internship di luar negeri trs balik ke indo kerja di perusahaan ortu???,x,Negatif
864,Semangat untuk MG Raf yg specifically GenZ.. Tks God.. kalian udh pada kerja di bid yg kalian suka dijaga ya pekerjaannya. Dgn cara kembangkan diri tingkatkan kemampuan integritas dijaga tau etika adab dan santun.. jujur juga ya kids.. passionnya dipelihara terus,x,Positif
865,Karena aku udh overwhelmed bgt dengan profesiku saat ini yg mana lingkungan kerja sdh toxic ga beres kinerja company mulai drop wlpun sdg diusahakan utk bangkit lagi tapi aku tetap capek dan memilih utk rehat ,x,Negatif
866,Dear GenZ tolong biasakan pakai kata saya daripada aku di tempat kerja apalagi sedang akan mendaftar magang. Thanks!,x,Negatif
867,Cowo gue kerja jadi mentor IT. Bales chat bisa 5/6 jam sekali dan cuma kabar2an biasa. Ya memang susah tpi coba utk ga ovt aja sih krn emg gtu susahnya jadi corporate slave ,x,Positif
868,GenZ kalau ngira lulus langsung kerja proper. Tolong mindsetnya dibenahin. Kebanyakan over-valuing diri itu gak baik.,x,Negatif
869,@tanyarlfes Kayaknya klo gengsi bisa jdi ya untuk beberpa org di GenZ apalg pergaulan jaman skrg agak gila. Cuma klo ditelaah dgn gaya kerja yg kebanyakkan digital kamera iphone dibutuhin (ex : bisnis konten kreator editing etc). Mungkin ya ini jd alesan ,x,Negatig
870,@ridhamwd Selamat ya da bekerja bersama genz mang butuh energi yang gede disarankan sebelum berangkat kerja harus meditasi dulu ,x,Positif
871,@harlizadea Pliss cape bgt kerja sama genZ ini aku aj yg rasa atau emg beliau itu yg salah apa emg semua genZ gitu,x,Negatif
872,heran deh sama gen-z ditempat kerja ngerasa dirinya aja yang paling pinter paling tau segalanya sekalinya dikasih tau gak mau dengerin tetap aja kita yang dianggap gak tau #GenZ,x,Negatif
873,gw bingung bgt ini kek pernikahan genz yg kena mental health deh ga cowonya ga cewenya sama² emg butuh sikolog dan lo sbg adek ngapain jg sih masih minta² duit ke abang lo buat bayarin kuliah? abang lo dah ga wajib karna dia dah beristri bro mending lo kerja biar ga beban,x,Negatif
874,karena apa ya jaman sekarang genz udah disuguhi banyak informasi mslh bos toxic korporat apalh itu. jadi lebih bisa sortir sendiri kayanya yah genz juga menurutku cocoknya kerja dgn cara yg kreatif dan mengoptimalkan media digital. semua tergantung 'manset' wkwk,x,Positif
875,@EllyaErna Jaki kan ajer. Mmg mcm sial kerja suka ambil kesempatan genz ni. Bukan semua. Tp kebanyakan,x,Negatif
876,genz genz tai kucing sebut aja GABISA KERJA!,x,Negatif
877,@dorenminfasol Genz kerja harus dibawah tekanan,x,Negatif
878,Emang telor nih genz genz. Yang capek kerja ngga cuman lo boshhhhhh. Berakkkkkk si paling capek dan terbebani lo,x,Negatif
879,@yssybellanggrni di tempat aku ga gitu mereka (genZ) kecerdasan dan wawasannya di atas rata rata cara kerja mereka jg pada efisien.. TAPI mentalnya fragile bgt gila kena marah dikit cabut hadu bikin nambah kerjaan ku aja nyari org mulu,x,Positif
880,wkwkkw sumpah ngakak denger debat si adli sama bapakku bahas hubungan passion sama tempat kerja. sampe ngomong emang angel mba pade marno tida sepemikiran sama kita yg genZ wkwkwkwkwk aku sih udh capek,x,Negatif
881,GenZ emang gitu ya kalo kerja? Dikasih tau jawabnya sok keras. Dikerasin dikit mutung. Marah. Merasa paling ga dingertiin sedunia. Padahal sudah jelas salah ngga ada kata maaf dari mulutnya‍️,x,Negatif
882,Ak bukan genZ tapi dari sini keliatan penyakit kerja itu dimana mana banyak yg sama overwork yg kelewatan bahkan diluar jobdesc rekan yg banyak juga ngerepotinnya jadi kalian ga sendiri guys aku dan yg lain juga.,x,Positif
883,Menurut gue salah satu doa atau sumpahan paling mengherankan skrg adalah bismillah semoga lingkunhan kerja lu dikelilingi genz ,x,Positif
884,kerja sama genZ benar2 melatih mental ,x,Negatif
885,@worksfess Sumpah deh bukan maksud gmn no offense please tp genz ini working bhviour nya tuh jelek bgt mostly yg gw temuin anjirr MOSTLY not all of them yaaa hhhhhhhhh skrg gw lebih milih kerja sama boomers dah drpd genz ini,x,Negatif
886,tempat kerja wkwk cape dikit si tapi semangaat buat sobat genZ kuu,x,Positif
887,Oh begini rasanya kerja ama genZ pun10 dah pengen merong2 aja tapi apalah daya ku yg ga sanggup marah2,x,Negatif
888,apasi genZ paling kecil yang akan jadi pemilih umur 18 tahun kan??? udah pada kuliah pada kerja milenial apalagi kebanyakan udh berkeluarga dikira kita anak SD kali bakal gemes uuu uwu gemoy kyut sampahhh mewakili genZ ga terima bgt otak gw dikira secetek ini,x,Negatif
889,Perilaku kerja pekerja Gen Z menjadi topik yang banyak diperdebatkan. Lanskap tempat kerja terus berkembang seiring dengan kedatangan generasi baru. #GenZ https://t.co/c1XRsa5DXh,x,Positif
890,Hadehh susahnya kerja bareng genz ini :) Baru dikasitau dikit sdh :)) marah,x,Negatif
891,Gimana guys kerja sama genZ cuti blm ACC merekanya udah berani nyiapin tiket kereta api. Mumet saya.,x,Negatif
892,"Semua generasi manusia manapun pasti 💯 bisa berjuang dan bekerja keras di tiap tempat dan waktu tanpa grumbling terus, amen. 😊",youtube,Positif
893,"Muncul di beranda setelah upload 3 bukan yg lalu. <br>Gua termasuk generasi milenial, ya udah tua lah. Temen - temen kerja gua banyak gen z tp mereka kerja nya bagus, ga banyak ngeluh, nurut apapun yg di tugaskan atasan, bisa di ajak kerja sama. Untuk gen z jangan pesimis ttp semangat .",youtube,Positif
894,"solusi untuk keberlangsungan hidup memusanahkan dengan bom atom ,, untuk generasi gen z",youtube,Positif
895,Gen Z ad pikiran gitu soalnya ad pilihan lain yg lebih baik. Itu yg ak rasakan gk perlu sampai sarjana bisa dpt uang. Harus bisa bedain passion hobi yg bisa menghasilkan atau cuma asal passion hobi enak2an doang,youtube,Positif
896,"Gen z di perdesa an rata² merintis dan gk di mnja sejak remaja <br>Dan sekrang gw udh gk bisa berfikir instan lagi ,karena realita nya dunia ini emang sulit dan setelah menjalani nya kita akan puas jika terus berusaha",youtube,Positif
897,"Perlu ditanamkan rasa bersyukur, tanggung jawab sama diri sendiri, keluarga terutama orang tua. Gimana dan dengan cara apa kita ngebalikin jasa orang tua dan kerja keras mereka buat kita.",youtube,Positif
898,"gen z terlalu percaya sosmed, dmn era gen z sosmed sangat berpengaruh,, ada info dr sosmed, langsng percaya tanpa mencari kebenaran dr info tsb",youtube,Negatif
899,"Gen z ketika bekerja mereka akan mengerjakan apa yg mereka mau, ini paling relevan dengan gen z",youtube,Positif
900,"Di tmpt gua kerja hrdnya ga mau Nerima gen Z , udh beberapa kali nerima gen Z , baru sebulan 2 bulan kerja udh Risen dgn alasan ga masuk akal, sdgkn HRD jelas dimarah sm kepala direksi kalau turun over karyawan tinggi.",youtube,Negatif
901,Gw gen z.apa pun kerjaan gw lakuin,youtube,Positif
902,"Untuk faktor work life balance, sebenernya bisa dimengerti sih kenapa. Gen sebelumnya ada tujuan, kerja keras beli rumah, mobil. Untuk Gen Z, kerja keras tapi untuk beli makan sehari-hari aja udh struggle karena inflasi dan naiknya gaji ngk sesuai dengan kenaikan harga, mana lagi beli rumah atau nyicil mobil yang harganya makin nggak ngotak, ditambah lagi ya culture lembur di kasih terima kasih aja dll... Jadi ya, buat apa kerja keras kalau emang ngk akan dapet apa apa? Kalau emang dikasih tujuan atau iming iming yang achievable gw cukup yakin Gen Z bakal mau kerja keras, kalau menurut mereka itu worth it.",youtube,Positif
903,"real banget dengan realita gw sekarang yg termasuk salah satu gen z.<br>ketika mengarah ke faktor pasion dibanding kerja ya gw lebih memilih pasion gw ketimbang kerja karena udah kebentuk habit dari pasion tadi jadi kalo mau melangkah ke dunia kerja rasanya berat seolah otak menolak,maka dengan adanya konten ini gw tersadar akan dampak kesalahan berfikir gen z.<br>terimakasih telah menyediakan konten tersebut buat kita yang hilang arah semoga kontennya makin berkembang dengan membahas gen z",youtube,Positif
904,"Gw punya bawahan langsung gen Z 3 orang. Cuma 1 yang bisa berkembang, bisa membaur, tidak malu bertanya dan punya Inisiatif. Yg 2 Full pasif. Gw sudah wanti2 mereka untuk hal2 basic harus lancar dan banyak bertanya.",youtube,Positif
905,Ekspektasi tidak realistis Gen Z itu karena kecanduan sosial Media yg jelas cuma kelihatan sisi indah dari suatu hal saja,youtube,Negatif
906,Banyak perusahaan males rekrut bukan benci genz tapi takut phk massal dan ya malas 😂,youtube,Negatif
907,"Gua cukup ragu sama gen Z, apalagi gen alpha. Mungkin lingkungan gua yang rusak, karena Gen Z &amp",youtube,Negatif
908,"As a gen Z, aku bisa bilang statementnya valid, tapi yang masalah manager banyak yang protes adalah karena Gen Z PEDULI terhadap KEBERLANJUTAN (work life balance adalah salah satunya). Dan treatment mereka itu tidak pantas untuk gen Z. Btw aku manager Gen Z yang sukses dimana karyawanku gen Z semua dan lebih maju dan produktif",youtube,Positif
909,sebenarnya gampang alasan kenapa sebagian gen z nganggep pendidikan itu nggak terlalu penting salah satunya karena orang yang kuliah pun <b>misalnya</b> ngambil jurusan katakanlah pendidikan dan kuliah lagi ngambil jurusan katakanlah hukum belom tentu orang yang kuliah ini jadi hakim maupun jadi guru bisa aja dia sukses karirnya pas dia jadi youtuber.,youtube,Positif
910,"Sebagai milenial gw mau sedikit komentar soal tema Work life balance. Harus gw akui dengan jujur sebenernya kalimat ini pertama kali muncul dari kami generasi milennial, lalu menjadi konten yang terus dikonsumsi oleh teman2 Gen Z.<br>Namun yang harus dipahami  &quot",youtube,Positif
911,"Work Life Balance sebetulnya itu bisa dijadikan semacam tujuan, jadi bukan saat ini harus seperti itu tapi bisa diupayakan dengan kondisi sekarang. Yang perlu diperhatikan tentu dengan management waktu. Jadi ketika mulai bekerja dibuat semacam todo list dalam 8 jam kerja kalau kerja kantoran itu harus lakuin apa dan apa aja yang harus dicapai, dengan demikian bisa tuh work life balance tercipta dengan sendirinya. Yang penting adalah konsisten dengan management waktu yang udah dibuat dan tetap fleksibel<br>itu tanggapanku ya",youtube,Positif
912,"Sebenarnya sah-sah aja gen Z memilih utk menganggap sekolah tidak penting, karena bersekolah tidak sama dengan tidak berpendidikan, sebagai generasi millenial saya cuma mau bilang.<br><br>KALAU ANDA KALAH SECARA PENDIDIKAN, SETIDAKNYA JANGAN KALAH DARI SEGI PENGALAMAN.",youtube,Negatif
913,"Kesalahan juga ada di HRD/perusahaan yang super kocak.<br>Dia suka protes dengan Gen Z yang bosenan lah, ga mau kerjasama dll namun mereka sendiri juga buka loker usia maksimal 25 tahun<br>yang jelas-jelas itu Gen Z. <br><br>Kenapa ga buka loker seluas-luasnya ga pake batasan umur?<br>Emang udah struktural sih. Kesalahan ga di satu pihak aja.",youtube,Negatif
