no,teks,sosmed,labels
673,Genz dan alpha kira2 ada gak yg mau kerja riil macam bertani beternak berkebun nelayan dst dst yg esensial bagi kehidupan? Keknya nyaris gak ada atau sngt sedikit sekali yg mau. Disitulah Indonesia mulai punah. Tp bagus gpp. Indon monkeys sebaiknya punah aja. Waste of space. ,x,Negatif
674,Negara ini kelak akan bubar ketika genz dan alpha sudah menggantikan generasi sebelum2nya secara penuh. Gak bs dan gak becus kerja otaknya tumpul pemalas mager byk ngeluh lembek kecanduan bokep pinjol judol gaming dan onlen. ,x,Negatif
675,@Avoceanm Ya gimana ya sea yg anak genZ tapi dapetnya mas mas milenial yg sibuk kerja sih wkwkwkwk jadi pacarannya rada kalem. Kita nikmati saja ,x,Positif
676,kayaknya ini terjadi di millennials makanya baru kelihatan datanya GenZ belum banyak yg nikah jg krna masih muda dan baru masuk kerja msh struggle sama idup millennials udah pasrah yg blm nikah udah pasrah.,x,Negatif
677,@FomoIndonesia Siapa si yg bikin stereotype ky gini? Kerja ya kerja aja bro mau lu genz gena genb genc ya adapt la sama situasi jgn cengeng ngentot,x,Negatif
678,semangat nak anak genz dlm ngebabat abis budaya ngelanggar etika kerja dri atasan ke bawahan yg udh terlanjur dinormalisasi sama org2 sebelum kita :'),x,Negatif
679,@Serigala_Blue saya sebagai genz yg tidak membeli labubu membela para genz yg tidak kaya. karena membeli labubu adalah sebuah self reward kita yg kerja banting napas cape overthinking tiada henti dan toxictivity dari rekan kerja yg membuat kami butuh labu,x,Positif
680,eh tapi gak genz doang yang ngerasain susahnya cari kerja loh. gue aja juga susah apalagi nyari yang gaji terms dan kondisinya sesuai yang gue mau....,x,Positif
681,Di tempat kerja punya safety officer dua orang dua²nya genZ. Bukannya mereka yg ngurusin pekerja malah pekerja yg ngurusin mereka ketika ada project luar. Hadeeh.....,x,Negatif
682,Kenapa harus ada di lingkungan kerja kaya gini lagi ya Allah tpi keadaan dulu kelihatan lebih baik meskipun isinya genz juga,x,Positif
683,@ddoennu m..mff tapi aku kurang genz bgt soalnya aku anak soleh kerjaannya kerja-pulang-kerja...,x,Positif
684,genz tu kerja cepat biar selese cepat biar bisa teng go bodoamat ye kelen mau lembur teng go jg hak pegawai️,x,Positif
685,udah kyk boomer yg nyinyirin genz komplain soal workplacenya atau kyk seyoung yg komplain soal asosiasi badminton tapi dibully seniornya. this mentality gasemua 'hardships' itu bisa diatasi dgn kerja keras&amp,x,Positif
686,Newjeans benar benar gambaran Gen Z sesungguhnya yang berani buat speak up yang gak tahan kerja dengan environment yang gak enjoyable dan gak takut untuk ambil keputusan! Salute! #Newjeans #GenZ https://t.co/PCLUl8bsKV,x,Positif
687,@seokjinjuseyyo ini author kok keren banget ya sebagai seseorang yg pernah kerja dirumah sakit aku ternganga baca ini au. sumpah author genz ini belajar daripada sih sampe merhatiin ke detail detailnya!! kok bs au sekeren ini gratis sih ,x,Positif
688,Nj ni beneran gambaran genz yg kalo di tempat kerja seenaknya bejir wkwk,x,Negatif
689,Sedang berusaha menahan pundi pundi duit tabunganku buat nonton konser. Ditengah gempuran anak genZ kerja cari duit buat nonton konser,x,Positif
690,Kalau Gen Z udah jadi profesi siap-siap deh dapet jawaban yang out of the box banget! Bukan cuma nggak ngotak tapi selalu penuh kejutan &amp,x,Negatif
691,Kerja sambil HTS-an gitu emang seSERU itu kah wahai genZ?? Sampai kecup² bibir tatap² an sampai gak kedip gitu gak ada STATUS??!? yanh bener ajee bro? RUGI DONG!!! @tawattannn @gemini_ti,x,Negatif
692,Di awal taun 2024 kalo gw bilang gw bakal dapet work-life balance yg somewhat gw inginkan sejak kerja pertama kali di 2016 pasti bakal dibales 'ah gamungkin'. And here I am kerja bareng GenZ &amp,x,Positif
693,Kemampuan menjembatani antar rekan kerja di jaman skrg tuh diperlukan malah nilai plus. lagi &amp,x,Positif
694,@cezerrin @worksfess Emg akhir² ini socmed macam tai bang mentang² rame ada bbrpa genZ yg jelek attitudenya di kerjaan jadi apa² yg jelek digeneralisir gua sbgai gen Z yg pertama kali kerja thn 2018 dan ga pernah neko² soal kerjaan smpe skrg tersinggu,x,Positif
695,gue genz tapi gak gitu soalnya ortu selalu mengutamakan attitude dalam hal apapun selalu bilang ngapain pinter klo gak punya attitude. Attitude nomor 1. Jadi smpe skrng udah terbiasa gmna caranya berattitude. Minusnya skrng blm dapet kerja krna gak pinter,x,Positif
696,bjir ga semua genZ ini malesin/gak tau diri/ngeselin di tempat kerja yapls bgt itu emng attitude orngnya bukan krna genZ perasaan gua genZ gak pernah seenak pala sendiri.,x,Positif
697,baru baru ini kerja sama genz yg masum pemerintahan kagetan protas protes dan gak bisa ngikutin ritme kerjaan yg serba deadline. . dibilangin hari ini terakhir harus sudah ttd dan diupload dia baru dapet ttd seminggu kemudian alias dah basi. harus ulang dari awal.,x,Negatif
698,Emang orangnya aja yg gk sopan Di tmpt kerja gue rata2 skrng genZ dan mereka sopan2 kok walaupun diluaran mereka mungkin sedikit nakal tapi kalo di kerja mereka sopan banget Ssrius deh mereka tuh bisa jadi penghibur karena kadang tingkahnya random,x,Positif
699,sumpah lu genZ anjng gapunya attitude apa gmana si? lu pada baru kerja masa iya gak bisa sopan depan atasan? goblok tolol beloman aja gua bikin out massal,x,Negatif
700,Ini mah emang orangnya aja yg ngga punya attitude. GenZ yg selama ini kerja bareng gw selalu sopan. (bisa jadi gw juga yang galak sih) tapi selalu sopan.,x,Positif
701,Asli !!!! Gue genZ juga tapi pertama kali kerja ga gitu. Ini ada bocah kelahiran 2004 cok dia gabisa jaga kebersihan meja nya!!!! Super berantakan naroh barang sembarangan klo dibilangin atasan batuuuuu banget cokkk!!! Satu lagi baju buat ke kantor gapernah sopan anjeeeng!!!!,x,Negatif
702,eh sebagai genZ gua jg mau ngeluh bjir kerja sama gen millenial keatas kek anjrit gua sapa kaga pernah nyaut giliran gua stop nyapa malah pasang status wa dikata gua bocah songong. ada lagi yang kepo bgt sama privasi sampe sering ngambil hp gua buat bacain chat wa kek ape si,x,Positif
703,aku sama temen2 kerja yg genz masi tegolong sopan si tp nglamak wkwk lebih ke suka guyon sarkas + berani ngomong ngebantah kalo emang ga bener,x,Positif
704,ah gue punya rekan kerja umur 40an aja ga ada sopan sopannya gue lagi buka cemilan tanpa permisi main ambil aja nyuruh ini itu udah tua tp ttp ada aja tuh yg ga sopan? trus bisa di lgsg cap kalo gen x itu rese semua??? ga usah so tua deh pake genz genz an segala,x,Positif
705,pov genz kerja di corporate : kenapa performance kamu bulan ini menurun? : lah pake nanya kan biar bisa coaching sama kamu kocak,x,Negatif
706,@nijironai @LelakiFavoritmu @worksfess pantesan perusahaan pada gamau nerima genz dikasi tau malah ngebales. padahal gaya bicara gw itu sama kaya orang² didalem kantor. kalo masih sekelas omongan gw diatas dianggep ngegas gausah kerja sekalian!,x,Negatif
707,Dulu pernah bilang lebih baik cape kerja dari pada cape cari kerja eh beneran di kabulin sama allah. Gapapa semuanya yang terbaik menurut allah pastinya,x,Positif
708,tolong dong angkut gua buat kerjaa gpp apa aja yang penting halal mau retail kuli pabrik yang penting gua bisa kerja buat memperbaiki ekonomi keluarga gua#butuhkerja #viral #JumatBerkah #genz,x,Positif
709,Lucu2 bgt pov genz kerja the real definisi menuju indonesia (c)emas,x,Negatif
710,@ngapawoi Gak usah genz milenial juga gitu wkwkwkwk males ambil cash ke atm ,x,Positif
711,@DjajangKachev Repot kl genz kerja,x,Negatif
712,genz saatnya kerja ya w masih pengangguran,x,Positif
713,abs liat tren genz uda pada kerja jd keinget di timku sendiri ada gap 12thn antara aku sm anak yg plg muda. kirain gap 9thn sm tmnku kantor lama itu uda yg paling waow ini lagi ,x,Positif
714,@AaronDVankov @PartaiSocmed Katanya berjuang melawan rezim bukan bayaran. Kaya yg lain ga paham aja sama cara2 kerja modelan gitu Si Budi itu kan cm Genz otw boomer yg telat kawin makanya stress,x,Negatif
715,Well puluhan triliun duit pajak kita dipakai untuk bikin #polusiudara &amp,x,Negatif
716,Kelakuan genz kerja lucu2 bgt dah,x,Negatif
717,Pantesan pengangguran tahun ini banyak banget GenZ pada susah ditawarin kerjaan halal. No effort sok jual mahal tapi mental ngemis pengen segala gampang. Kocak wkwkwk Yg serius mau kerja di bidang kuliner (resto / cafe / bar) ada nih lokernya. Kalo mau dm aja no drama!,x,Negatif
718,@PilahPilihPilah @AurumPus @hrdbacot Yg dianggap ga perform karyawan. Trs imbas uu cipta kerja jg katanya supaya genz bisa dpt kesempatan kerja. Eh genz nya kebanyakan ga sampe sebulan pada resign wkwkwk ga pada kuat. Yg kontrak maks 5th otomatis putus ko,x,Negatif
719,@OmJ_JeNggot Mas gibran tuh cerdas ga banyak omon-omon tapi kerja nyata jawabannya selalu jenaka ga ngebosenin untuk kalangan genZ ( begitulah kira² template buzzer),x,Negatif
720,Iya emang enak kalau rekannya sesama genZ adik bgt Bersyukur bgt dapet kantor guru yg di lantai 3 meski harus menanjak bgt kalau mau ke kantor dari lantai 1 tapi yg penting dpt suasana kerja yg nggak sepaneng karena guru sepuh &amp,x,Positif
721,di tempat gw kerja genZ mulai dipersepsikan jelek,x,Negatif
722,@worksfess Tapi untuk genz jadi cpns itu berat loh. Pasti kesiksa. Kecuali mereka dapet wilayah kerja yang dikota atau dekat keluarga. Terus terkait penghasilan juga masih tergolong kecil kalo dapet di pemda (kecuali dki jakarta). Coba pikirkan matang mat,x,Positif
723,guys aku minta tolong buat isi kuesionerku yaa kriteria nya buat genZ yang udah kerja https://t.co/hjkxqSGrDu yang mau barter bisa yaa rep atau dm ajaa!,x,Positif
724,@worksfess Gaji kecil dirapel lingkungan kerja toksik &amp,x,Negatif
725,@sosmedkeras gmn gk mandang gaji sdngkan jarak dari rmh ke tmpt kerja jauh + gk pny kendaraan pribadi + gk disediakan mess otmts hrs ngekos. gaji sedikit itu hrs keptng makan pas h libur sabun klo hbs kuota keperluan pribadi. aplgi genZ yg generasi sandwi,x,Negatif
726,@tanyarlfes Ini pasti genZ banget template nya. Gue yg dulu lulus pas covid sesusah itu nyari kerja woy trus gue terpaksa ambil sebagai intern dulu gak dibayar. Karena apa? Yes. Gw cari koneksi dan pengalamannya dulu. Batu loncatan Jd mindset lo tolong di,x,Positif
727,kalau gini warga kayak aku sama warga2 di tempat terpencil bisa ngerasain apa sih kita kena impact apa dengan adanya IKN ini?. Lapangan pekerjaan di Indo buat anak2 genZ skrg aja susah bgt cari kerja... apa dengan IKN ini kemiskinan di Indonesia bisa berkurang... PEGEL BANGET,x,Negatif
728,@erenbastard @yudoyudo10 @nalar_logis @TheGlobal_Index Kita kan bahas yg punya tanah. Memang permeternya mahal bgt kan gak.kebeli deh apalagi sama genZ. Kalau yg sewa didaerah situ kan hanya demi lebih dekat ke tempat kerja oot klo sewa menyewa.,x,Negatif
729,@Vegapunk09 Hotak ko..Ko ingat klang tu bandar teruk sgt ke?? Jenayah tu kt mana2 tmpt ade ..ko yg kene alert..elok je aku duduk klang kerja sana sewa sana ..otak genz betui,x,Negatif
730,Kalo semua lagu dari awal sampe akhir ambil sound dari lagu2 viral di tiktok tanpa ada unsur Indonesia nya ya kan aneh. Susah emang kerja bareng anak genz,x,Negatif
731,Fays as genZ thought Apa gue teriak aja pagi pagi besok di simpang stasiun taman kota TERIMAKASIH SUDAH MASUK KERJA DAN TIDAK MEMILIH JADI KRIMINAL terima kasih telah bertanggung jawab untuk kedamaian masyarakat ️ not that intrusive thought ,x,Positif
732,Baru kerasa tuanya gua kerja bareng genZ.,x,Negatif
733,Tp sepengalaman gw tempat magang itu ngaruh buat lamar kerja sama relasi kedepannya,x,Positif
734,@worksfess Gw jujur juga mending nganggur ngejar top company dr pada kerja underpaid apalagi posisinya ga jelas ga buat berkembang yg ada abisin wkt aja wkt lebih berharga,x,Positif
735,Sumpah anak GEN Z sekarang lembekkkkkkkkkk bgttttttt Gua kerja front office tuh genz kerja di back office. Gua tanya tuh di group ttg pekerjaan salah satu client gua yang harus biometric tanggal 5 yaitu senin depan cok.,x,Negatif
736,Aku selalu baca mcm2 complain kerja dgn genZ but my genZ in finance dept reaaalllyyy realiable and tau buat kerja. Mind you she is from a well-off family yg always travel overseas/bljr boarding school/iFags kid..kira selayaknya lah utk jadi bratty genZ kan but she is not!,x,Positif
737,@HEESEUKNG Eh kok banyak nawarnya yaaaa emang begini genz kalo cari kerja. ,x,Negatif
738,@worksfess Mewakili millenial: kalo pekerjaan si genz cuma berurusan dgn daily administrasi dan emang kerjaannya udah selesai sih fine. Tapi kalo kualitas kerjaannya blm bener apalagi performance masih under ya ngerti diri juga untuk ngedevelop dan maksim,x,Negatif
739,Betulla dakdak genz ni bab kerja mmg questionable sikit ,x,Negatif
740,gue heran sama genZ deh dikasih kerjaan supaya bisa jadi batu loncatan karna fresh graduate afer vocational eh lha kok seenaknya sendiri. sebenernya ga nyalahin gen tapi kebanyakan gitu. ga ada tanggung jawabnya. kek ga niat. lu mau enaknya aja gaji gede tapi kerja diem doang.,x,Negatif
741,@sirkumbang @worksfess tapi bisa jadi kalau sentimen genz terus buruk perusahaan bisa naikin batas max umur dan rekrut geny yg masih banyak yg nyari kerja,x,Negatif
742,@worksfess Kalau lembur gada duitnya ya gamau lahh. Aku genz dan ditempat kerja ku kebanyakan staffnya genz kita mau kok lembur selama dibayar,x,Positif
743,Aduh ngapain stress mikirin temen kantor yg penting lu kerja kerja kerja intinya itu,x,Positif
744,Duh klo gw si ya umur skrg aja udh 24 tabungan ga seberapa pengalaman kerja baru 1thn doang kepikiran nikah pun plg 4 thn lagi mikirin karir aja udh streess,x,Positif
745,@chilluvs @worksfess Ditmbah lagi generasi sblmnya makin memojokkan genZ dgn bersama2 nolak kerja anak genZ Gw nolak kerja ama genZ Ok mngkin dia ketemu bbrp ank genZ bobrok dan lngsung cap semua anak genZ bgitu how sad.,x,Negatif
746,Engga nder gw sebelum wisuda bilang ketemen gw GW SEBELUM LULUS HARUS KETERIMA KERJA POKOKNYA akhirnya keterima juga karna gw usaha intinya ya gmna berjuangnya lu aja ituma,x,Positif
747,@pawoie Kerja di indo otw genz lemah banget tersenyum seperti Pepsodent,x,Negatif
748,@andre568502211 @clarioen @janghkar Kalo gitu aja kena mental health mending jangan kerja gw kira genz pada cengeng itu jokes doang ternyata betul njir ,x,Negatif
749,Apa semwa genz kalo gi kerja berisik banget? Ngetik sambil ngobrol kenceng ,x,Negatif
750,Gue udh muak pindah pindah tempat kerja tadinya fine fine aja Tapi senior seniornya malah kayak ngeledek gen Z apalah apalah GenZ mental gamau kerjaa Tdinya hari kedua ketiga semangat pas hari ke 4 gue d tuduh makan mie goreng punya senior gue di mess Anying langsung resign,x,Negatif
751,@soursadlys @xxblurryface_ GenZ pasti blm ap² udh bawa mental health mending gausah kerja jadi pewaris aja wkwk,x,Negatif
752,Aku yang genz juga generasi sandwich. Belum full time kerja udah disuruh memenuhi segalanya termasuk menutupi hutang padahal uangnya gak aku pake Tapi mamah always said Itu juga uangnya buat ngasih kamu kemarin. Padahal itu kewajiban orang tua gak sih? Udah berani punya,x,Negatif
753,hal tsb yg buat mereka berdarah-darah untuk survive di lini kehidupan khususnya nyari kerja tapi bukan salah genz juga yg sekarang serba pakai AI toh emng manusia pasti akan bekerja secara efisien cuma yg jadi masalah itu pemakaian AI tidak sebanding dengan kemampuan dasar,x,Negatif
754,Aslii sebel bgt pagi-pagi liat konten yg gamau kerja sama genz. SOME OF US MEMANG NYEBELIN. TAPI PLZ NEVER GENERALIZE. Yang ada di kantor aing yg nyebelin tu yg gen milenial dan boomer si paling senior,x,Positif
755,Lagi rame mba mba pialang bahas genz padahal dia genz juga kapok kerja di pialang cape iya digaji kaga,x,Negatif
756,@linabossanova Genz emang parah setelah kerja .. parah banget,x,Negatif
757,bingung sama orang yang dikasi jalan buat cari kerja malah nanya ribet ga? jadi sedih dan menyesal ngasih taunya. pantesan perusahaan banyak yang anti sm gen z tapi walaupun gw genz kagak begitu,x,Negatif
758,@opposite6892 Banyak yang mengkritik tentang attitude genz yg kurang bagus. Hmzz kalo kita liat tahun2 kelulusan genz tuh ada tuntutan untuk punya pengalaman magang atau intern. Sementara pas intern mereka kerja udh hampir sama tugasnya ama yang fulltime.,x,Positif
759,@opposite6892 Jangankan pengusaha besar saya aja lihat bos saya punya usaha pijat refleksi ga mau nerima genz jd kasirnya . mereka songong kerja libur semauanya ga sopan kata2 ama pelangggan kasar suaranya terlalu besar kalau ngomong ajir tolol bego ngent,x,Negatif
760,Orang yang mau kerja banyak Bisa kerja itu lain lagi Nggak usah di genZ millenials juga banyak yang kayak gini Baru sehari masuk besoknya nggak mau masuk lagi Pagihya masuk siangnya pamit Dulu hrd saya datengin kosan karyawan ngebangunin dari jendela biar masuk kerja,x,Negatif
761,GenZ Bbrp bulan lalu lewat bagian HRD...ada ABG cweq unyu banget nunggu panggilan. Iseng aja gw panggil dan ajak ngobrol. Asli hampir 1/2 jam gw dibuat ngakak..mirip adik gw Ya sdh besok kerja kt gw . Ngak bisa ktnya..soalnya mo adakan pesta ultah Pusing pala beibeh,x,Negatif
762,@RyaWiedy GenZ sekarang banyak habiskan waktu buat main game. Itu salah satu hal yang toxic menurutku. Sehingga saat masuk dunia kerja yang terjadi apa apa inginnya instan. Malas berproses.,x,Negatif
763,now genz is menyusahkan org smpi tkleh kerja &amp,x,Negatif
764,GenZ itu masih nyamain kerja sama sekolah kali ya? Kok dikit2 izin,x,Negatif
765,@meng_puss @kekocakandunia Sesama affiliator saling chat trus di screenshoot. Ya gini kerjaan genZ sambil ngopi. Bilang nya kerja. Tai...,x,Negatif
766,Hari ini dapet kabar dari temen dia akhirnya diterima kerja overseas. Setelah 6bulan disepelekan sama kantor di Indo gajinya bebas BPJS Tapera dan kesempatan jadi WNA terbuka lebar. Sungguh genZ mending lo pada coba cari kerja overseas deh. Dia proses ga sampe 2weeks.,x,Positif
